,pathBucketImage,labelledby,reviewedby,mole,no_mole,dateInserted,ratios
407,sdd_Debarpan/Images_danderm/moles/tumours/hemangiomas/7-75-7.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
408,sdd_Debarpan/Images_danderm/moles/tumours/hemangiomas/7-75-8.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
409,sdd_Debarpan/Images_danderm/moles/tumours/hemangiomas/7-75-9.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
410,sdd_Debarpan/Images_danderm/moles/tumours/hemangiomas/7-75.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
411,sdd_Debarpan/Images_danderm/moles/tumours/hemangiomas/7-76.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
412,sdd_Debarpan/Images_danderm/moles/tumours/hemangiomas/7-77.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
413,sdd_Debarpan/Images_danderm/moles/tumours/hemangiomas/7-78.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
414,sdd_Debarpan/Images_danderm/moles/tumours/hemangiomas/7-79.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
415,sdd_Debarpan/Images_danderm/moles/tumours/hemangiomas/7-80.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
416,sdd_Debarpan/Images_danderm/moles/tumours/hemangiomas/7-81-1.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
417,sdd_Debarpan/Images_danderm/moles/tumours/hemangiomas/7-81.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
418,sdd_Debarpan/Images_danderm/moles/tumours/hemangiomas/7-82-1.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
419,sdd_Debarpan/Images_danderm/moles/tumours/hemangiomas/7-82-2.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
420,sdd_Debarpan/Images_danderm/moles/tumours/hemangiomas/7-82-3.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
421,sdd_Debarpan/Images_danderm/moles/tumours/hemangiomas/7-82-4.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
422,sdd_Debarpan/Images_danderm/moles/tumours/hemangiomas/7-82-5.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
423,sdd_Debarpan/Images_danderm/moles/tumours/hemangiomas/7-82-6.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
424,sdd_Debarpan/Images_danderm/moles/tumours/hemangiomas/7-82-7.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
425,sdd_Debarpan/Images_danderm/moles/tumours/hemangiomas/7-82-8.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
426,sdd_Debarpan/Images_danderm/moles/tumours/hemangiomas/7-82.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
427,sdd_Debarpan/Images_danderm/moles/tumours/hemangiomas/7-83.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
428,sdd_Debarpan/Images_danderm/moles/tumours/hemangiomas/7-84-1.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
429,sdd_Debarpan/Images_danderm/moles/tumours/hemangiomas/7-84-2.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
430,sdd_Debarpan/Images_danderm/moles/tumours/hemangiomas/7-84-3.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
431,sdd_Debarpan/Images_danderm/moles/tumours/hemangiomas/7-84-4.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
432,sdd_Debarpan/Images_danderm/moles/tumours/hemangiomas/7-84-5.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
433,sdd_Debarpan/Images_danderm/moles/tumours/hemangiomas/7-84.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
434,sdd_Debarpan/Images_danderm/moles/tumours/lymphangioma/7-85.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
435,sdd_Debarpan/Images_danderm/moles/tumours/lymphangioma/7-86.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
436,sdd_Debarpan/Images_danderm/moles/tumours/lymphangioma/7-87.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
437,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-179.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
438,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-180-1.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
439,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-180-2.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
440,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-180.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
441,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-181.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
442,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-182.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
443,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-183-3.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
444,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-183-4.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
445,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-183-5.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
446,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-183.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
447,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-184.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
448,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-185.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
449,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-186-1.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
450,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-186-10.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
451,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-186-2.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
452,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-186-3.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
453,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-186-4.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
454,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-186-8.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
455,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-186-9.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
456,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-186.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
457,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-187.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
458,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-188_S.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
459,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-189-1.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
460,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-189-10.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
461,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-189-11.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
462,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-189-2.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
463,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-189-3.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
464,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-189-4.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
465,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-189-5.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
466,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-189-6.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
467,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-189-7.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
468,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-189-8.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
469,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-189-9.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
470,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-189.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
471,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-190.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
472,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-191.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
473,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-192-1.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
474,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-192-2.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
475,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-192.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
476,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-193-1.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
477,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-193-2.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
478,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-193-3.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
479,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-193-4.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
480,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-193-5.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
481,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-193-6.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
482,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-193-7.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
483,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-193-8.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
484,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-193.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
485,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-194.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
486,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-195-1.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
487,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-195-2.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
488,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-195-3.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
489,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-195-4.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
490,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-195-5.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
491,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-195-6.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
492,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-195-7.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
493,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-195.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
494,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-196.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
495,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-197-1.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
496,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-197-2.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
497,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-197-3.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
498,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-197.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
499,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-198-1.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
500,sdd_Debarpan/Images_danderm/moles/tumours/lymphomas_other_tumours/7-198.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
501,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-100-1.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
502,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-100-2.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
503,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-100-3.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
504,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-100-4.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
505,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-100.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
506,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-101-1.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
507,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-101-2.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
508,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-101-3.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
509,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-101-4.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
510,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-101-5.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
511,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-101_S.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
512,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-102.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
513,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-103-1.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
514,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-103-2.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
515,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-103.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
516,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-104.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
517,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-105.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
518,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-106.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
519,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-107.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
520,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-108.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
521,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-109.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
522,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-110.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
523,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-111-1.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
524,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-111-2.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
525,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-111.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
526,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-112.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
527,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-113-1.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
528,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-113.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
529,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-114.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
530,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-115-1.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
531,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-115-2.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
532,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-115.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
533,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-116.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
534,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-117.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
535,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-118-8.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
536,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-118.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
537,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-119-2.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
538,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-119-3.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
539,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-119-4.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
540,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-119-5.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
541,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-119.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
542,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-120-1.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
543,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-120.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
544,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-121.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
545,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-122-1.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
546,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-122-2.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
547,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-122.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
548,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-123-1.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
549,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-123.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
550,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-124-1.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
551,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-124.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
552,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-125-1.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
553,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-125-2.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
554,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-125-3.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
555,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-125-4.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
556,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-125.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
557,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-126.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
558,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-127-1-1.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
559,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-127-1.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
560,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-127.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
561,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-88.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
562,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-89.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
563,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-90-1.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
564,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-90-2.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
565,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-90-3.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
566,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-90-4.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
567,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-90-5.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
568,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-90-6.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
569,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-90-7.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
570,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-90_S.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
571,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-91-1.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
572,sdd_Debarpan/Images_danderm/moles/tumours/nonmelanoma_skin_cancers_keratoacanthoma/7-91-10.jpg,KingsAndQueensOfDataScience,N/A,True,False,2022-07-26,0
